x, y
380, 0
566.1804355454367, 0
588.4452930498376, 1.14007255597394
598.809993847794, 4.39740141465929
609.1746653582475, 14.983720205386641
620.3071087541994, 48.20847083626003
627.600780585168, 92.8338802386093
629.9040376666574, 98.69707125231365
631.8234234491489, 92.671010067958
636.4299376121277, 48.20847083626003
642.1880949596025, 15.960916377847536
648.3301528935779, 6.0260658440019474
652.9366670565565, 2.768736985316621
664.4529817515062, 0.4886042990921779
703.6084692868365, 0
779.6161579885049, 0
