Wavelength,Transmittance
250.0,-0.0033669518500615454
251.0,-0.0033669518500615454
252.0,-0.0033669518500615454
253.0,-0.0033669518500615454
254.0,-0.0033669518500615454
255.0,-0.0033669518500615454
256.0,-0.0033669518500615454
257.0,-0.0033669518500615454
258.0,-0.0033669518500615454
259.0,-0.0033669518500615454
260.0,-0.0033669518500615454
261.0,-0.0033669518500615454
262.0,-0.0033669518500615454
263.0,-0.0033669518500615454
264.0,-0.0033669518500615454
265.0,-0.0033669518500615454
266.0,-0.0033669518500615454
267.0,-0.0033669518500615454
268.0,-0.0033669518500615454
269.0,-0.0033669518500615454
270.0,-0.0033669518500615454
271.0,-0.0033669518500615454
272.0,-0.0033669518500615454
273.0,-0.0033669518500615454
274.0,-0.0033669518500615454
275.0,-0.0033669518500615454
276.0,-0.0033669518500615454
277.0,-0.0033669518500615454
278.0,-0.0033669518500615454
279.0,-0.0033669518500615454
280.0,-0.0033669518500615454
281.0,-0.0033669518500615454
282.0,-0.0033669518500615454
283.0,-0.0033669518500615454
284.0,-0.0033669518500615454
285.0,-0.0033669518500615454
286.0,-0.0033669518500615454
287.0,-0.0033669518500615454
288.0,-0.0033669518500615454
289.0,-0.0033669518500615454
290.0,-0.0033669518500615454
291.0,-0.0033669518500615454
292.0,-0.0033669518500615454
293.0,-0.0033669518500615454
294.0,-0.0033669518500615454
295.0,-0.0033669518500615454
296.0,-0.0033669518500615454
297.0,-0.0033669518500615454
298.0,-0.0033669518500615454
299.0,-0.0033669518500615454
300.0,-0.0033669518500615454
301.0,-0.0033669518500615454
302.0,-0.0033669518500615454
303.0,-0.0033669518500615454
304.0,-0.0033669518500615454
305.0,-0.0033669518500615454
306.0,-0.0033669518500615454
307.0,-0.0033669518500615454
308.0,-0.0033669518500615454
309.0,-0.0033669518500615454
310.0,-0.0033669518500615454
311.0,-0.0033669518500615454
312.0,-0.0033669518500615454
313.0,-0.0033669518500615454
314.0,-0.0033669518500615454
315.0,-0.0033669518500615454
316.0,-0.0033669518500615454
317.0,-0.0033669518500615454
318.0,-0.0033669518500615454
319.0,-0.0033669518500615454
320.0,-0.0033669518500615454
321.0,-0.0033669518500615454
322.0,-0.0033669518500615454
323.0,-0.0033669518500615454
324.0,-0.0033669518500615454
325.0,-0.0033669518500615454
326.0,-0.0033669518500615454
327.0,-0.0033669518500615454
328.0,-0.0033669518500615454
329.0,-0.0033669518500615454
330.0,-0.0033669518500615454
331.0,-0.0033669518500615454
332.0,-0.0033669518500615454
333.0,-0.0033669518500615454
334.0,-0.0033669518500615454
335.0,-0.0033669518500615454
336.0,-0.0033669518500615454
337.0,-0.0033669518500615454
338.0,-0.0033669518500615454
339.0,-0.0033669518500615454
340.0,-0.0033669518500615454
341.0,-0.0033669518500615454
342.0,-0.0033669518500615454
343.0,-0.0033669518500615454
344.0,-0.0033669518500615454
345.0,-0.0033669518500615454
346.0,-0.0033669518500615454
347.0,-0.0033669518500615454
348.0,-0.0033669518500615454
349.0,-0.0033669518500615454
350.0,-0.0033669518500615454
351.0,-0.0033669518500615454
352.0,-0.0033669518500615454
353.0,-0.0033669518500615454
354.0,-0.0033669518500615454
355.0,-0.0033669518500615454
356.0,-0.0033669518500615454
357.0,-0.0033669518500615454
358.0,-0.0033669518500615454
359.0,-0.0033669518500615454
360.0,-0.0033669518500615454
361.0,-0.0033669518500615454
362.0,-0.0033669518500615454
363.0,-0.0033669518500615454
364.0,-0.0033669518500615454
365.0,-0.0033669518500615454
366.0,-0.0033669518500615454
367.0,-0.0033669518500615454
368.0,-0.0033669518500615454
369.0,-0.0033669518500615454
370.0,-0.0033669518500615454
371.0,-0.0033669518500615454
372.0,-0.0033669518500615454
373.0,-0.0033669518500615454
374.0,-0.0033669518500615454
375.0,-0.0033669518500615454
376.0,-0.0033669518500615454
377.0,-0.0033669518500615454
378.0,-0.0033669518500615454
379.0,-0.0033669518500615454
380.0,-0.0033669518500615454
381.0,-0.003338849070774035
382.0,-0.0032926439840150565
383.0,-0.003246438897256078
384.0,-0.0032002338104970994
385.0,-0.003154028723738121
386.0,-0.003107823636979142
387.0,-0.003061618550220164
388.0,-0.003015413463461186
389.0,-0.002969208376702207
390.0,-0.0029230032899432287
391.0,-0.00287679820318425
392.0,-0.0028305931164252715
393.0,-0.0027843880296662933
394.0,-0.0027381829429073143
395.0,-0.002691977856148336
396.0,-0.0026457727693893576
397.0,-0.002599567682630379
398.0,-0.002553362595871401
399.0,-0.0025071575091124222
400.0,-0.002460952422353443
401.0,-0.002414747335594465
402.0,-0.002368542248835487
403.0,-0.0023223371620765083
404.0,-0.0022761320753175297
405.0,-0.002229926988558551
406.0,-0.0021837219017995725
407.0,-0.0021375168150405944
408.0,-0.0020913117282816158
409.0,-0.0020451066415226368
410.0,-0.0019989015547636586
411.0,-0.0019526964680046802
412.0,-0.0019064913812457016
413.0,-0.0018602862944867233
414.0,-0.0018140812077277447
415.0,-0.001767876120968766
416.0,-0.001721671034209788
417.0,-0.0014109373379000412
418.0,0.0001611855473409086
419.0,0.0017333084325818584
420.0,0.0033054313178228077
421.0,0.004877554203063758
422.0,0.006449677088304708
423.0,0.008021799973545657
424.0,0.009593922858786607
425.0,0.011166045744027558
426.0,0.012738168629268506
427.0,0.014310291514509457
428.0,0.015882414399750407
429.0,0.017454537284991353
430.0,0.019026660170232305
431.0,0.020598783055473257
432.0,0.02217090594071421
433.0,0.024933664906376756
434.0,0.03726461228213756
435.0,0.049595559657898365
436.0,0.061926507033659164
437.0,0.07425745440941997
438.0,0.08658840178518078
439.0,0.09891934916094158
440.0,0.1112502965367024
441.0,0.12358124391246318
442.0,0.1381835390380032
443.0,0.17324818351104215
444.0,0.20831282798408107
445.0,0.24337747245712002
446.0,0.2784421169301589
447.0,0.31350676140319783
448.0,0.34857140587623675
449.0,0.38363605034927567
450.0,0.4187006948223146
451.0,0.45376533929535356
452.0,0.500250824446746
453.0,0.5726882206175472
454.0,0.6451256167883485
455.0,0.7175630129591495
456.0,0.7900004091299506
457.0,0.8624378053007519
458.0,0.906155575486183
459.0,0.9436018295742361
460.0,0.9788438882177005
461.0,0.9881543727159812
462.0,0.9974648572142617
463.0,0.9918696106216515
464.0,0.9806970576370589
465.0,0.9371468251309323
466.0,0.8838622956414662
467.0,0.8202624438184652
468.0,0.754242691161588
469.0,0.6882229385047108
470.0,0.6222031858478336
471.0,0.5691526775735218
472.0,0.5290460426501861
473.0,0.4889394077268503
474.0,0.4488327728035145
475.0,0.40872613788017875
476.0,0.368619502956843
477.0,0.33959424457412946
478.0,0.3172491140165213
479.0,0.2949039834589131
480.0,0.27255885290130494
481.0,0.25021372234369677
482.0,0.2278685917860886
483.0,0.20552346122848042
484.0,0.18317833067087225
485.0,0.16659289806151567
486.0,0.1515529140633353
487.0,0.1365129300651549
488.0,0.12147294606697451
489.0,0.10643296206879413
490.0,0.09139297807061374
491.0,0.08163544744277261
492.0,0.07675234591553565
493.0,0.07186924438829868
494.0,0.06698614286106172
495.0,0.06210304133382475
496.0,0.05721993980658779
497.0,0.05233683827935082
498.0,0.047453736752113854
499.0,0.04257063522487689
500.0,0.04050712452790764
501.0,0.038753188349220764
502.0,0.03699925217053388
503.0,0.035245315991847
504.0,0.03349137981316012
505.0,0.031737443634473235
506.0,0.029983507455786353
507.0,0.028229571277099474
508.0,0.026475635098412588
509.0,0.02472169891972571
510.0,0.022967762741038827
511.0,0.021213826562351944
512.0,0.019459890383665066
513.0,0.017705954204978183
514.0,0.0159520180262913
515.0,0.014198081847604418
516.0,0.012444145668917536
517.0,0.010690209490230654
518.0,0.00893627331154377
519.0,0.00821117922942647
520.0,0.007918193374871683
521.0,0.007625207520316896
522.0,0.007332221665762108
523.0,0.007039235811207321
524.0,0.006746249956652533
525.0,0.006453264102097745
526.0,0.006160278247542959
527.0,0.005867292392988171
528.0,0.005574306538433384
529.0,0.005281320683878597
530.0,0.00498833482932381
531.0,0.004695348974769023
532.0,0.004402363120214235
533.0,0.004109377265659448
534.0,0.0038163914111046604
535.0,0.0035234055565498737
536.0,0.003230419701995086
537.0,0.0029374338474402995
538.0,0.0026444479928855115
539.0,0.002351462138330724
540.0,0.0020584762837759373
541.0,0.0017654904292211497
542.0,0.0014725045746663628
543.0,0.0011795187201115752
544.0,0.0008865328655567884
545.0,0.0005935470110020008
546.0,0.0003005611564472132
547.0,7.575301892426417e-06
548.0,-0.00028541055266236037
549.0,-0.0005783964072171489
550.0,-0.0008713822617719356
551.0,-0.0011643681163267224
552.0,-0.001457353970881509
553.0,-0.0016817851348919183
554.0,-0.0016743763898042887
555.0,-0.001666967644716659
556.0,-0.0016595588996290295
557.0,-0.0016521501545413999
558.0,-0.00164474140945377
559.0,-0.0016373326643661405
560.0,-0.0016299239192785109
561.0,-0.0016225151741908813
562.0,-0.0016151064291032517
563.0,-0.001607697684015622
564.0,-0.0016002889389279925
565.0,-0.001592880193840363
566.0,-0.0015854714487527335
567.0,-0.001578062703665104
568.0,-0.0015706539585774743
569.0,-0.0015632452134898447
570.0,-0.0015558364684022151
571.0,-0.0015484277233145855
572.0,-0.001541018978226956
573.0,-0.0015336102331393261
574.0,-0.0015262014880516965
575.0,-0.001518792742964067
576.0,-0.0015113839978764373
577.0,-0.0015039752527888077
578.0,-0.0014965665077011781
579.0,-0.0014891577626135485
580.0,-0.001481749017525919
581.0,-0.0014743402724382896
582.0,-0.00146693152735066
583.0,-0.0014595227822630304
584.0,-0.0014521140371754008
585.0,-0.0014447052920877712
586.0,-0.0014372965470001416
587.0,-0.001429887801912512
588.0,-0.0014224790568248822
589.0,-0.0014150703117372528
590.0,-0.001407661566649623
591.0,-0.0014002528215619934
592.0,-0.0013928440764743638
593.0,-0.0013854353313867342
594.0,-0.0013780265862991046
595.0,-0.001370617841211475
596.0,-0.0013632090961238456
597.0,-0.001355800351036216
598.0,-0.0013483916059485864
599.0,-0.0013409828608609568
600.0,-0.0013335741157733273
601.0,-0.0013261653706856974
602.0,-0.001318756625598068
603.0,-0.0013113478805104382
604.0,-0.0013039391354228089
605.0,-0.001296530390335179
606.0,-0.0012891216452475495
607.0,-0.0012817129001599199
608.0,-0.0012743041550722903
609.0,-0.0012668954099846607
610.0,-0.001259486664897031
611.0,-0.0012520779198094017
612.0,-0.001244669174721772
613.0,-0.0012372604296341425
614.0,-0.001229851684546513
615.0,-0.0012224429394588833
616.0,-0.0012150341943712535
617.0,-0.0012076254492836241
618.0,-0.0012002167041959943
619.0,-0.001192807959108365
620.0,-0.0011853992140207351
621.0,-0.0011779904689331057
622.0,-0.001170581723845476
623.0,-0.0011631729787578463
624.0,-0.0011557642336702167
625.0,-0.0011483554885825871
626.0,-0.0011409467434949578
627.0,-0.0011335379984073282
628.0,-0.0011261292533196986
629.0,-0.001118720508232069
630.0,-0.0011113117631444394
631.0,-0.0011039030180568096
632.0,-0.0010964942729691802
633.0,-0.0010890855278815504
634.0,-0.001081676782793921
635.0,-0.0010742680377062912
636.0,-0.0010668592926186618
637.0,-0.001059450547531032
638.0,-0.0010520418024434024
639.0,-0.0010446330573557728
640.0,-0.0010372243122681434
641.0,-0.0010298155671805138
642.0,-0.0010224068220928842
643.0,-0.0010149980770052546
644.0,-0.001007589331917625
645.0,-0.0010001805868299954
646.0,-0.0009927718417423656
647.0,-0.0009853630966547362
648.0,-0.0009779543515671067
649.0,-0.000970545606479477
650.0,-0.0009631368613918474
651.0,-0.0009557281163042179
652.0,-0.0009483193712165882
653.0,-0.0009409106261289586
654.0,-0.000933501881041329
655.0,-0.0009260931359536994
656.0,-0.0009186843908660698
657.0,-0.0009112756457784402
658.0,-0.0009038669006908106
659.0,-0.0008964581556031811
660.0,-0.0008890494105155514
661.0,-0.0008816406654279218
662.0,-0.0008742319203402922
663.0,-0.0008668231752526626
664.0,-0.000859414430165033
665.0,-0.0008520056850774034
666.0,-0.0008445969399897739
667.0,-0.0008371881949021442
668.0,-0.0008297794498145146
669.0,-0.000822370704726885
670.0,-0.0008149619596392554
671.0,-0.0008075532145516258
672.0,-0.0008001444694639962
673.0,-0.0007927357243763668
674.0,-0.0007853269792887372
675.0,-0.0007779182342011075
676.0,-0.0007705094891134779
677.0,-0.0007631007440258483
678.0,-0.0007556919989382187
679.0,-0.0007482832538505891
680.0,-0.0007408745087629595
681.0,-0.00073346576367533
682.0,-0.0007260570185877003
683.0,-0.0007186482735000707
684.0,-0.0007112395284124411
685.0,-0.0007038307833248115
686.0,-0.0006964220382371819
687.0,-0.0006890132931495523
688.0,-0.0006816045480619228
689.0,-0.0006741958029742932
690.0,-0.0006667870578866636
691.0,-0.000659378312799034
692.0,-0.0006519695677114044
693.0,-0.0006445608226237748
694.0,-0.000637152077536145
695.0,-0.0006297433324485154
696.0,-0.0006223345873608859
697.0,-0.0006149258422732563
698.0,-0.0006075170971856268
699.0,-0.0006001083520979972
700.0,-0.0005926996070103676
701.0,-0.000585290861922738
702.0,-0.0005778821168351084
703.0,-0.0005704733717474789
704.0,-0.0005630646266598493
705.0,-0.0005556558815722197
706.0,-0.0005482471364845901
707.0,-0.0005408383913969605
708.0,-0.0005334296463093309
709.0,-0.0005260209012217011
710.0,-0.0005186121561340716
711.0,-0.000511203411046442
712.0,-0.0005037946659588124
713.0,-0.0004963859208711828
714.0,-0.0004889771757835532
715.0,-0.0004815684306959236
716.0,-0.0004741596856082941
717.0,-0.0004667509405206645
718.0,-0.0004593421954330349
719.0,-0.0004519334503454053
720.0,-0.00044452470525777575
721.0,-0.00043711596017014616
722.0,-0.00042970721508251656
723.0,-0.000422298469994887
724.0,-0.0004148897249072572
725.0,-0.0004074809798196276
726.0,-0.000400072234731998
727.0,-0.00039266348964436847
728.0,-0.0003852547445567389
729.0,-0.0003778459994691093
730.0,-0.0003704372543814797
731.0,-0.00036302850929385014
732.0,-0.00035561976420622055
733.0,-0.00034821101911859095
734.0,-0.0003408022740309614
735.0,-0.0003333935289433318
736.0,-0.0003259847838557022
737.0,-0.0003185760387680726
738.0,-0.0003111672936804431
739.0,-0.00030375854859281327
740.0,-0.00029634980350518367
741.0,-0.0002889410584175541
742.0,-0.00028153231332992453
743.0,-0.00027412356824229494
744.0,-0.00026671482315466534
745.0,-0.0002593060780670358
746.0,-0.0002518973329794062
747.0,-0.0002444885878917766
748.0,-0.00023707984280414704
749.0,-0.00022967109771651744
