Wavelength,Transmittance
250.0,-0.003412917072195305
251.0,-0.003412917072195305
252.0,-0.003412917072195305
253.0,-0.003412917072195305
254.0,-0.003412917072195305
255.0,-0.003412917072195305
256.0,-0.003412917072195305
257.0,-0.003412917072195305
258.0,-0.003412917072195305
259.0,-0.003412917072195305
260.0,-0.003412917072195305
261.0,-0.003412917072195305
262.0,-0.003412917072195305
263.0,-0.003412917072195305
264.0,-0.003412917072195305
265.0,-0.003412917072195305
266.0,-0.003412917072195305
267.0,-0.003412917072195305
268.0,-0.003412917072195305
269.0,-0.003412917072195305
270.0,-0.003412917072195305
271.0,-0.003412917072195305
272.0,-0.003412917072195305
273.0,-0.003412917072195305
274.0,-0.003412917072195305
275.0,-0.003412917072195305
276.0,-0.003412917072195305
277.0,-0.003412917072195305
278.0,-0.003412917072195305
279.0,-0.003412917072195305
280.0,-0.003412917072195305
281.0,-0.003412917072195305
282.0,-0.003412917072195305
283.0,-0.003412917072195305
284.0,-0.003412917072195305
285.0,-0.003412917072195305
286.0,-0.003412917072195305
287.0,-0.003412917072195305
288.0,-0.003412917072195305
289.0,-0.003412917072195305
290.0,-0.003412917072195305
291.0,-0.003412917072195305
292.0,-0.003412917072195305
293.0,-0.003412917072195305
294.0,-0.003412917072195305
295.0,-0.003412917072195305
296.0,-0.003412917072195305
297.0,-0.003412917072195305
298.0,-0.003412917072195305
299.0,-0.003412917072195305
300.0,-0.003412917072195305
301.0,-0.003412917072195305
302.0,-0.003412917072195305
303.0,-0.003412917072195305
304.0,-0.003412917072195305
305.0,-0.003412917072195305
306.0,-0.003412917072195305
307.0,-0.003412917072195305
308.0,-0.003412917072195305
309.0,-0.003412917072195305
310.0,-0.003412917072195305
311.0,-0.003412917072195305
312.0,-0.003412917072195305
313.0,-0.003412917072195305
314.0,-0.003412917072195305
315.0,-0.003412917072195305
316.0,-0.003412917072195305
317.0,-0.003412917072195305
318.0,-0.003412917072195305
319.0,-0.003412917072195305
320.0,-0.003412917072195305
321.0,-0.003412917072195305
322.0,-0.003412917072195305
323.0,-0.003412917072195305
324.0,-0.003412917072195305
325.0,-0.003412917072195305
326.0,-0.003412917072195305
327.0,-0.003412917072195305
328.0,-0.003412917072195305
329.0,-0.003412917072195305
330.0,-0.003412917072195305
331.0,-0.003412917072195305
332.0,-0.003412917072195305
333.0,-0.003412917072195305
334.0,-0.003412917072195305
335.0,-0.003412917072195305
336.0,-0.003412917072195305
337.0,-0.003412917072195305
338.0,-0.003412917072195305
339.0,-0.003412917072195305
340.0,-0.003412917072195305
341.0,-0.003412917072195305
342.0,-0.003412917072195305
343.0,-0.003412917072195305
344.0,-0.003412917072195305
345.0,-0.003412917072195305
346.0,-0.003412917072195305
347.0,-0.003412917072195305
348.0,-0.003412917072195305
349.0,-0.003412917072195305
350.0,-0.003412917072195305
351.0,-0.003412917072195305
352.0,-0.003412917072195305
353.0,-0.003412917072195305
354.0,-0.003412917072195305
355.0,-0.003412917072195305
356.0,-0.003412917072195305
357.0,-0.003412917072195305
358.0,-0.003412917072195305
359.0,-0.003412917072195305
360.0,-0.003412917072195305
361.0,-0.003412917072195305
362.0,-0.003412917072195305
363.0,-0.003412917072195305
364.0,-0.003412917072195305
365.0,-0.003412917072195305
366.0,-0.003412917072195305
367.0,-0.003412917072195305
368.0,-0.003412917072195305
369.0,-0.003412917072195305
370.0,-0.003412917072195305
371.0,-0.003412917072195305
372.0,-0.003412917072195305
373.0,-0.003412917072195305
374.0,-0.003412917072195305
375.0,-0.003412917072195305
376.0,-0.003412917072195305
377.0,-0.003412917072195305
378.0,-0.003412917072195305
379.0,-0.003412917072195305
380.0,-0.0033769921775088463
381.0,-0.0032858313662383664
382.0,-0.0031946705549678865
383.0,-0.0031035097436974066
384.0,-0.0030123489324269267
385.0,-0.0029211881211564468
386.0,-0.0028300273098859673
387.0,-0.0027388664986154874
388.0,-0.002647705687345007
389.0,-0.0025565448760745276
390.0,-0.0024653840648040477
391.0,-0.002374223253533568
392.0,-0.002283062442263088
393.0,-0.002191901630992608
394.0,-0.002100740819722128
395.0,-0.0020095800084516486
396.0,-0.0019184191971811685
397.0,-0.0018272583859106884
398.0,-0.0017360975746402087
399.0,-0.0016449367633697288
400.0,-0.001553775952099249
401.0,-0.0014626151408287692
402.0,-0.0013714543295582891
403.0,-0.0012802935182878094
404.0,-0.0011891327070173293
405.0,-0.0010979718957468498
406.0,-0.0010068110844763697
407.0,-0.0009156502732058902
408.0,-0.00082448946193541
409.0,-0.00073332865066493
410.0,-0.0006421678393944503
411.0,-0.0005510070281239703
412.0,-0.0004598462168534907
413.0,-0.0003686854055830107
414.0,-0.00027752459431253107
415.0,-0.000186363783042051
416.0,-9.520297177157139e-05
417.0,-4.042160501091337e-06
418.0,0.0015246000892930724
419.0,0.0031199390870342834
420.0,0.004715278084775494
421.0,0.006310617082516705
422.0,0.007905956080257917
423.0,0.009501295077999128
424.0,0.011096634075740339
425.0,0.01269197307348155
426.0,0.01428731207122276
427.0,0.01588265106896397
428.0,0.017477990066705185
429.0,0.019073329064446393
430.0,0.020668668062187603
431.0,0.022264007059928818
432.0,0.02385934605767003
433.0,0.032870204762280704
434.0,0.04203025834950294
435.0,0.05119031193672517
436.0,0.0603503655239474
437.0,0.06951041911116962
438.0,0.07867047269839186
439.0,0.0878305262856141
440.0,0.09699057987283632
441.0,0.10615063346005855
442.0,0.11531068704728079
443.0,0.14158452753641598
444.0,0.1740610621041141
445.0,0.20653759667181226
446.0,0.23901413123951035
447.0,0.27149066580720854
448.0,0.3039672003749066
449.0,0.33644373494260477
450.0,0.36892026951030293
451.0,0.4183718282761458
452.0,0.47076731395641763
453.0,0.5231627996366895
454.0,0.5755582853169615
455.0,0.6428509764368896
456.0,0.711593341109717
457.0,0.7803357057825444
458.0,0.8554014632653106
459.0,0.9324791432983467
460.0,0.9634325009597322
461.0,0.9819903934542812
462.0,0.9995877681203456
463.0,0.9856349120937168
464.0,0.9716820560670881
465.0,0.9577292000404594
466.0,0.9141395911596325
467.0,0.8387940243552043
468.0,0.7738747170792546
469.0,0.7188811235001454
470.0,0.6638875299210362
471.0,0.608893936341927
472.0,0.567276212553549
473.0,0.535691130112774
474.0,0.504106047671999
475.0,0.472520965231224
476.0,0.440935882790449
477.0,0.409350800349674
478.0,0.377765717908899
479.0,0.3548422814654597
480.0,0.33319124571384345
481.0,0.3115402099622272
482.0,0.2898891742106109
483.0,0.26823813845899463
484.0,0.24658710270737838
485.0,0.2249360669557621
486.0,0.20328503120414584
487.0,0.1816339954525296
488.0,0.1599829597009133
489.0,0.14739321738959
490.0,0.14022598138899406
491.0,0.13305874538839807
492.0,0.1258915093878021
493.0,0.11872427338720613
494.0,0.11155703738661019
495.0,0.10438980138601421
496.0,0.09722256538541825
497.0,0.09005532938482229
498.0,0.08288809338422633
499.0,0.07572085738363035
500.0,0.06963064981149622
501.0,0.06792949989705495
502.0,0.06622834998261368
503.0,0.06452720006817239
504.0,0.06282605015373112
505.0,0.06112490023928985
506.0,0.05942375032484857
507.0,0.0577226004104073
508.0,0.056021450495966026
509.0,0.05432030058152475
510.0,0.052619150667083475
511.0,0.0509180007526422
512.0,0.04921685083820092
513.0,0.04751570092375964
514.0,0.045814551009318374
515.0,0.044113401094877096
516.0,0.042412251180435824
517.0,0.04071110126599455
518.0,0.039009951351553274
519.0,0.037308801437111995
520.0,0.03560765152267072
521.0,0.03390650160822945
522.0,0.03240126822356575
523.0,0.032229774291619474
524.0,0.0320582803596732
525.0,0.03188678642772693
526.0,0.03171529249578066
527.0,0.03154379856383438
528.0,0.03137230463188811
529.0,0.031200810699941833
530.0,0.031029316767995557
531.0,0.030857822836049285
532.0,0.03068632890410301
533.0,0.030514834972156735
534.0,0.03034334104021046
535.0,0.030171847108264187
536.0,0.030000353176317912
537.0,0.02982885924437164
538.0,0.029657365312425365
539.0,0.029485871380479093
540.0,0.029314377448532818
541.0,0.029142883516586542
542.0,0.028971389584640267
543.0,0.02879989565269399
544.0,0.02862840172074772
545.0,0.028456907788801444
546.0,0.02828541385685517
547.0,0.028113919924908894
548.0,0.027942425992962622
549.0,0.027770932061016346
550.0,0.02759943812907007
551.0,0.027427944197123796
552.0,0.027256450265177524
