"Wavelength","FAM EM","FAM EX","ROX (carboxy-X-rhodamine) EM","ROX (carboxy-X-rhodamine) AB","Cy3 EM","Cy3 EX","Cy5.5 EM","Cy5.5 AB","JOE EM","JOE AB","Cy3.5 EM","Cy3.5 EX","CAL Fluor Orange 560 EM","CAL Fluor Orange 560 EX","CAL Fluor Red 590 EM","CAL Fluor Red 590 EX","CAL Fluor Red 610 EM","CAL Fluor Red 610 EX","Cy5 EM","Cy5 EX","HEX EM","HEX EX","Texas Red EM","Texas Red EX"
443,,0.1314460039138794,,0.0428,,0.0122,,,,0.0441,,,,0.027293600142002106,,0.0099999998,,0.020408999174833298,,,,0.028317000716924667,0,0.0025
444,,0.13901400566101074,,0.0426,,0.0129,,,,0.0464,,,,0.028047900646924973,,0.0099999998,,0.020349599421024323,,,,0.029070699587464333,0,0.0025
445,,0.1470009982585907,,0.0423,,0.0136,,,,0.0498,,,,0.028844699263572693,,0.0099999998,,0.020253699272871017,,,,0.029796399176120758,0,0.003
446,,0.1590529978275299,,0.0423,,0.0149,,,,0.0522,,,,0.02974040061235428,,0.0099999998,,0.020010599866509438,,,,0.03126180171966553,0,0.0015
447,,0.1685820072889328,,0.042,,0.015,,,,0.0547,,,,0.030810600146651268,,0.0099999998,,0.02004140056669712,,,,0.032517798244953156,0,0.001
448,,0.1785310059785843,,0.0417,,0.0163,,,,0.0582,,,,0.03177240118384361,,0.0099999998,,0.019936399534344673,,,,0.033941399306058884,0,0.0028
449,,0.19268499314785004,,0.0415,,0.0175,,,,0.0608,,,,0.033024098724126816,,0.0099999998,,0.019816499203443527,,,,0.03516950085759163,0,0.004
450,,0.2034749984741211,,0.0412,,0.0183,,,,0.0637,,,,0.034297000616788864,,0.0099999998,,0.01973089948296547,,,,0.03648139908909798,0,0.0043
451,,0.21454599499702454,,0.0406,,0.0186,,,,0.0672,,,,0.03558880090713501,,0.0099999998,,0.019557299092411995,,,,0.03871440142393112,0,0.0034
452,,0.23010100424289703,,0.0404,,0.0207,,,,0.07,,,,0.03706210106611252,,0.0099999998,,0.01940779946744442,,,,0.04043100029230118,0,0.0039
