x, y
400, 0.1814854358612649
425.8181774633316, 0.1814854358612649
450.18181772783765, 0.1814854358612649
466.54545484810825, 0.7259555898962889
474.9091026957704, 2.177852923237676
478.9090973320746, 9.43737420607262
480.7272792343269, 28.312164157571434
483.2727228001784, 73.13974182980196
485.45456327748445, 67.69509567525655
488.7272685069353, 76.04356072777432
490.90910898424136, 82.03267011312914
494.5454727887459, 86.02541201110756
499.2727290886494, 70.59891457322891
500.727280159102, 49.72777098080489
502.1818312295547, 22.323047848991024
503.6363823000073, 5.807617026267956
506.5454566976585, 1.8148820515151463
515.9999970407196, 0.1814854358612649
548.0000096176614, 0.1814854358612649
558.5454701993756, 1.8148820515151463
562.5454648356797, 7.803991436869943
565.0909084015314, 20.871143592424033
567.2727488788373, 74.95462388131709
570.9091126833418, 81.85118121565507
573.4545562491935, 88.92922052424153
576.3636583900987, 84.93647516465032
578.9091019559503, 84.21052995959242
582.5454657604548, 74.7731419070686
586.9090912285587, 19.23775389999578
589.0909317058647, 3.448278667169002
592.7272955103693, 0.9074410257575796
603.636386923883, 0
623.2727292736045, 0.36297087172255554
630.5454568826135, 2.903808513133978
634.1818206871181, 9.800365847471957
638.5454738984761, 68.78403252171378
642.5454685347803, 54.08348375050585
648.0000142415372, 68.60253670101412
650.181826975589, 67.15063936767274
654.9091110187467, 76.58802395858373
660.3636567255035, 8.52993318031504
662.9091002913551, 1.9963674873764112
672.0000098026164, 0.1814854358612649
700, 0
