x, y
379.24026300327245, 0
560.8167241546016, 0
578.2906026254464, 0.006462059933051414
589.3067528510514, 0.032310176411715644
599.1832903361762, 0.11793219320417855
608.3001053153514, 0.3117932516744724
611.7189145552366, 0.46849761959664754
613.9981110546413, 0.6074313535163164
618.5565040534509, 0.9095315461045972
619.6961167939313, 0.9660743394184069
621.5954520403614, 0.9854604421840978
623.4947872867913, 0.9660743394184069
624.2545097927409, 0.9079160311213345
629.9525155320309, 0.6138934134493679
635.6505212713208, 0.2956381634686147
640.5888045046612, 0.13731824974979137
644.3874749975212, 0.06300486865355379
651.9848159832411, 0.016155088205857822
664.1405499677708, 0.0032310915932964187
714.6628791154308, 0
779.620167728581, 0
