x, y
380.39178170070096, -0.003338847077852138
416.82664294904095, -0.0016694235389259505
432.8893339991306, 0.02337231165151942
441.90008894109656, 0.13355598470013527
451.6944072844645, 0.47412354507953836
457.17923153472805, 0.8681135184443233
459.92165860480355, 0.9699499305083505
462.27228902923434, 0.9916527549365182
464.231152697908, 0.9699499305083505
466.1900163665815, 0.8664440630631842
470.4995104596859, 0.584307218128154
476.37610146570665, 0.35058429266623686
484.211556140401, 0.17696150618761874
490.479913902179, 0.08347245063481842
499.09893197827523, 0.04173622531740927
518.2957720193664, 0.008347245063481949
552.7717845439765, -0.0016694235389259505
780, 0
