x, y
380, 0.0016287638351305583
463.82773937507375, 0.0016287638351305583
484.4976009205503, 0.024429966440139915
494.8325170915771, 0.08306198530226411
505.16746246602685, 0.2671010533922621
508.9952135224697, 0.43973945805113807
513.5885031088321, 0.6449511202325586
517.7990234302348, 0.8778501833314541
520.4784666917986, 0.9560260945784874
523.5406500148993, 0.9902280382753909
527.7511995397249, 0.952768768826233
529.6650750679463, 0.8778501833314541
535.4067016526108, 0.6465798530033805
540.3827605039328, 0.49185673221582693
548.8038303501611, 0.2980456402726024
558.3732079912685, 0.14983720205386647
573.6842122170402, 0.048859932880280066
593.9712752941341, 0.011400725559739628
619.9999941593154, 0.0016287638351305583
779.6172015316174, 0
